state,district_clean,month,pincode_x,age_0_5,age_5_17,age_18_greater,child_0_5,child_5_17,adult_18_plus,enrol_total,pincode_y,demo_age_5_17,demo_age_17_,demo_updates,pincode,bio_age_5_17,bio_age_17_,bio_updates,update_pressure,risk_flag,next_month_enrol_prediction,action
GUJARAT,MAHISAGAR,01-03-2,,,,,,,,,3499062.0,197.0,1503.0,0.0,6999209.0,1978.0,1736.0,0.0,,False,,Normal
GUJARAT,MAHISAGAR,01-12-2,,,,,,,,,5445222.0,12.0,72.0,0.0,9725723.0,164.0,195.0,0.0,,False,,Normal
GUJARAT,MAHISAGAR,02-12-2,,,,,,,,,6223664.0,8.0,76.0,0.0,4667740.0,122.0,95.0,0.0,,False,,Normal
GUJARAT,MAHISAGAR,03-12-2,,,,,,,,,8556148.0,15.0,113.0,0.0,2335355.0,58.0,52.0,0.0,,False,,Normal
GUJARAT,MAHISAGAR,04-11-2,,,,,,,,,3498189.0,2.0,32.0,0.0,3500065.0,30.0,31.0,0.0,,False,,Normal
GUJARAT,MAHISAGAR,04-12-2,,,,,,,,,7000266.0,9.0,83.0,0.0,7780686.0,162.0,97.0,0.0,,False,,Normal
GUJARAT,MAHISAGAR,05-12-2,,,,,,,,,7778596.0,19.0,81.0,0.0,7779531.0,144.0,94.0,0.0,,False,,Normal
GUJARAT,MAHISAGAR,06-12-2,,,,,,,,,7001166.0,8.0,67.0,0.0,4668725.0,34.0,38.0,0.0,,False,,Normal
GUJARAT,MAHISAGAR,07-09-2,,,,,,,,,1945029.0,0.0,7.0,0.0,3112546.0,2.0,7.0,0.0,,False,,Normal
GUJARAT,MAHISAGAR,07-12-2,,,,,,,,,5444462.0,0.0,18.0,0.0,5446219.0,6.0,13.0,0.0,,False,,Normal
GUJARAT,MAHISAGAR,08-12-2,,,,,,,,,6614894.0,15.0,88.0,0.0,5834552.0,95.0,67.0,0.0,,False,,Normal
GUJARAT,MAHISAGAR,09-12-2,,,,,,,,,7002114.0,8.0,82.0,0.0,6221694.0,87.0,65.0,0.0,,False,,Normal
GUJARAT,MAHISAGAR,10-12-2,,,,,,,,,10501231.0,11.0,92.0,0.0,6223704.0,173.0,90.0,0.0,,False,,Normal
GUJARAT,MAHISAGAR,11-12-2,,,,,,,,,8945281.0,5.0,85.0,0.0,3890128.0,50.0,18.0,0.0,,False,,Normal
GUJARAT,MAHISAGAR,12-12-2,,,,,,,,,8165963.0,12.0,157.0,0.0,5445314.0,142.0,46.0,0.0,,False,,Normal
GUJARAT,MAHISAGAR,13-12-2,,,,,,,,,8557121.0,13.0,93.0,0.0,6612761.0,83.0,59.0,0.0,,False,,Normal
GUJARAT,MAHISAGAR,14-12-2,,,,,,,,,6611864.0,2.0,18.0,0.0,5058119.0,3.0,18.0,0.0,,False,,Normal
GUJARAT,MAHISAGAR,16-12-2,,,,,,,,,8167794.0,12.0,104.0,0.0,5057954.0,123.0,82.0,0.0,,False,,Normal
GUJARAT,MAHISAGAR,17-12-2,,,,,,,,,5445159.0,10.0,74.0,0.0,9333798.0,229.0,130.0,0.0,,False,,Normal
GUJARAT,MAHISAGAR,18-12-2,,,,,,,,,6222524.0,14.0,99.0,0.0,5446216.0,79.0,62.0,0.0,,False,,Normal
GUJARAT,MAHISAGAR,19-12-2,,,,,,,,,8558956.0,7.0,114.0,0.0,4278450.0,52.0,25.0,0.0,,False,,Normal
GUJARAT,MAHISAGAR,20-10-2,,,,,,,,,3499270.0,1.0,19.0,0.0,1943202.0,0.0,7.0,0.0,,False,,Normal
GUJARAT,MAHISAGAR,20-11-2,,,,,,,,,3499172.0,1.0,34.0,0.0,4279484.0,39.0,35.0,0.0,,False,,Normal
GUJARAT,MAHISAGAR,20-12-2,,,,,,,,,5055200.0,7.0,44.0,0.0,3890299.0,57.0,41.0,0.0,,False,,Normal
GUJARAT,MAHISAGAR,21-11-2,,,,,,,,,3110817.0,3.0,27.0,0.0,5834454.0,55.0,33.0,0.0,,False,,Normal
GUJARAT,MAHISAGAR,22-11-2,,,,,,,,,3111000.0,2.0,17.0,0.0,3500144.0,16.0,13.0,0.0,,False,,Normal
GUJARAT,MAHISAGAR,23-11-2,,,,,,,,,1554987.0,2.0,3.0,0.0,1554927.0,2.0,2.0,0.0,,False,,Normal
GUJARAT,MAHISAGAR,24-11-2,,,,,,,,,6611888.0,2.0,50.0,0.0,9723683.0,143.0,103.0,0.0,,False,,Normal
GUJARAT,MAHISAGAR,26-10-2,,,,,,,,,2333379.0,0.0,14.0,0.0,3110989.0,2.0,11.0,0.0,,False,,Normal
GUJARAT,MAHISAGAR,26-11-2,,,,,,,,,5055989.0,7.0,62.0,0.0,6223809.0,110.0,106.0,0.0,,False,,Normal
GUJARAT,MAHISAGAR,27-11-2,,,,,,,,,6223664.0,10.0,97.0,0.0,9334638.0,113.0,129.0,0.0,,False,,Normal
GUJARAT,MAHISAGAR,28-10-2,,,,,,,,,3500112.0,3.0,38.0,0.0,3501119.0,45.0,57.0,0.0,,False,,Normal
GUJARAT,MAHISAGAR,28-11-2,,,,,,,,,5833454.0,5.0,97.0,0.0,7777700.0,82.0,102.0,0.0,,False,,Normal
GUJARAT,MAHISAGAR,29-11-2,,,,,,,,,6222634.0,7.0,72.0,0.0,8556874.0,136.0,96.0,0.0,,False,,Normal
GUJARAT,MAHISAGAR,30-11-2,,,,,,,,,2333377.0,0.0,11.0,0.0,2724552.0,0.0,11.0,0.0,,False,,Normal
GUJARAT,MORBI,01-03-2,,,,,,,,,2908535.0,687.0,2634.0,0.0,3272233.0,1982.0,1197.0,0.0,,False,,Normal
GUJARAT,MORBI,01-12-2,,,,,,,,,3635850.0,16.0,85.0,0.0,5083792.0,98.0,44.0,0.0,,False,,Normal
GUJARAT,MORBI,02-12-2,,,,,,,,,3272220.0,10.0,88.0,0.0,2544919.0,41.0,22.0,0.0,,False,,Normal
GUJARAT,MORBI,03-12-2,,,,,,,,,5817127.0,18.0,141.0,0.0,2181285.0,45.0,23.0,0.0,,False,,Normal
GUJARAT,MORBI,04-11-2,,,,,,,,,1818216.0,12.0,56.0,0.0,1813392.0,15.0,17.0,0.0,,False,,Normal
GUJARAT,MORBI,04-12-2,,,,,,,,,3265165.0,13.0,120.0,0.0,2905232.0,29.0,25.0,0.0,,False,,Normal
GUJARAT,MORBI,05-12-2,,,,,,,,,5090376.0,20.0,171.0,0.0,3995868.0,56.0,38.0,0.0,,False,,Normal
GUJARAT,MORBI,06-12-2,,,,,,,,,5088041.0,20.0,128.0,0.0,2174241.0,42.0,22.0,0.0,,False,,Normal
GUJARAT,MORBI,07-09-2,,,,,,,,,1454274.0,0.0,7.0,0.0,2908217.0,0.0,35.0,0.0,,False,,Normal
GUJARAT,MORBI,07-12-2,,,,,,,,,2908535.0,1.0,21.0,0.0,3272438.0,2.0,31.0,0.0,,False,,Normal
GUJARAT,MORBI,08-12-2,,,,,,,,,4726413.0,15.0,157.0,0.0,4362906.0,139.0,65.0,0.0,,False,,Normal
GUJARAT,MORBI,09-12-2,,,,,,,,,6172595.0,18.0,123.0,0.0,4721954.0,66.0,70.0,0.0,,False,,Normal
GUJARAT,MORBI,10-12-2,,,,,,,,,6178643.0,12.0,185.0,0.0,4726420.0,124.0,68.0,0.0,,False,,Normal
GUJARAT,MORBI,11-12-2,,,,,,,,,5453768.0,19.0,170.0,0.0,2909164.0,44.0,10.0,0.0,,False,,Normal
GUJARAT,MORBI,12-12-2,,,,,,,,,4363436.0,16.0,133.0,0.0,3272535.0,42.0,37.0,0.0,,False,,Normal
GUJARAT,MORBI,13-12-2,,,,,,,,,3999470.0,16.0,64.0,0.0,6181074.0,109.0,45.0,0.0,,False,,Normal
GUJARAT,MORBI,14-09-2,,,,,,,,,727283.0,0.0,15.0,0.0,1090903.0,7.0,8.0,0.0,,False,,Normal
GUJARAT,MORBI,14-12-2,,,,,,,,,3994954.0,1.0,22.0,0.0,3271875.0,9.0,14.0,0.0,,False,,Normal
GUJARAT,MORBI,16-12-2,,,,,,,,,6175571.0,24.0,117.0,0.0,3632708.0,110.0,45.0,0.0,,False,,Normal
GUJARAT,MORBI,17-12-2,,,,,,,,,3635550.0,17.0,127.0,0.0,3268917.0,113.0,32.0,0.0,,False,,Normal
GUJARAT,MORBI,18-12-2,,,,,,,,,4726516.0,9.0,119.0,0.0,2179153.0,35.0,10.0,0.0,,False,,Normal
GUJARAT,MORBI,19-12-2,,,,,,,,,5814702.0,32.0,140.0,0.0,2905790.0,106.0,41.0,0.0,,False,,Normal
GUJARAT,MORBI,20-10-2,,,,,,,,,2181554.0,7.0,39.0,0.0,2544826.0,4.0,12.0,0.0,,False,,Normal
GUJARAT,MORBI,20-11-2,,,,,,,,,2181879.0,6.0,77.0,0.0,3272200.0,77.0,57.0,0.0,,False,,Normal
GUJARAT,MORBI,20-12-2,,,,,,,,,4359220.0,8.0,94.0,0.0,2904583.0,83.0,28.0,0.0,,False,,Normal
GUJARAT,MORBI,21-11-2,,,,,,,,,2181884.0,20.0,86.0,0.0,3272195.0,95.0,46.0,0.0,,False,,Normal
GUJARAT,MORBI,22-11-2,,,,,,,,,1818164.0,5.0,42.0,0.0,2545494.0,33.0,16.0,0.0,,False,,Normal
GUJARAT,MORBI,23-11-2,,,,,,,,,1817876.0,2.0,10.0,0.0,1817876.0,2.0,13.0,0.0,,False,,Normal
GUJARAT,MORBI,24-11-2,,,,,,,,,4360719.0,10.0,86.0,0.0,4724335.0,92.0,50.0,0.0,,False,,Normal
GUJARAT,MORBI,26-11-2,,,,,,,,,3999201.0,18.0,85.0,0.0,4355903.0,38.0,29.0,0.0,,False,,Normal
GUJARAT,MORBI,27-11-2,,,,,,,,,3993443.0,22.0,105.0,0.0,6896220.0,106.0,64.0,0.0,,False,,Normal
GUJARAT,MORBI,28-11-2,,,,,,,,,3995853.0,15.0,92.0,0.0,4363459.0,75.0,46.0,0.0,,False,,Normal
GUJARAT,MORBI,29-11-2,,,,,,,,,3272456.0,24.0,88.0,0.0,3998838.0,95.0,40.0,0.0,,False,,Normal
GUJARAT,MORBI,30-11-2,,,,,,,,,2181544.0,1.0,15.0,0.0,1817572.0,1.0,14.0,0.0,,False,,Normal
GUJARAT,NARMADA,01-03-2,,,,,,,,,4320118.0,1054.0,3410.0,0.0,3144627.0,1970.0,4336.0,0.0,,False,,Normal
GUJARAT,NARMADA,01-04-2,,,,,,,,,786296.0,167.0,767.0,0.0,5104389.0,2260.0,3848.0,0.0,,False,,Normal
GUJARAT,NARMADA,01-06-2,,,,,,,,,393145.0,195.0,680.0,0.0,3927018.0,1045.0,1354.0,0.0,,False,,Normal
GUJARAT,NARMADA,01-07-2,,,,,,,,,393145.0,158.0,761.0,0.0,4322221.0,152.0,225.0,0.0,,False,,Normal
GUJARAT,NARMADA,01-12-2,,,,,,,,,4713268.0,7.0,134.0,0.0,7853874.0,120.0,346.0,0.0,,False,,Normal
GUJARAT,NARMADA,02-12-2,,,,,,,,,4320113.0,11.0,102.0,0.0,4319964.0,109.0,133.0,0.0,,False,,Normal
GUJARAT,NARMADA,03-12-2,,,,,,,,,6281599.0,11.0,127.0,0.0,1965706.0,18.0,45.0,0.0,,False,,Normal
GUJARAT,NARMADA,04-11-2,,,,,,,,,3927143.0,21.0,58.0,0.0,1568521.0,6.0,13.0,0.0,,False,,Normal
GUJARAT,NARMADA,04-12-2,,,,,,,,,6679000.0,5.0,118.0,0.0,4320332.0,52.0,93.0,0.0,,False,,Normal
GUJARAT,NARMADA,05-09-2,,,,,,,,,2747657.0,3.0,9.0,0.0,3140698.0,2.0,10.0,0.0,,False,,Normal
GUJARAT,NARMADA,05-12-2,,,,,,,,,5497571.0,17.0,78.0,0.0,5890658.0,71.0,124.0,0.0,,False,,Normal
GUJARAT,NARMADA,06-12-2,,,,,,,,,4320118.0,10.0,66.0,0.0,3144921.0,24.0,39.0,0.0,,False,,Normal
GUJARAT,NARMADA,07-09-2,,,,,,,,,1179426.0,1.0,2.0,0.0,1179426.0,0.0,3.0,0.0,,False,,Normal
GUJARAT,NARMADA,07-12-2,,,,,,,,,3924852.0,0.0,14.0,0.0,3144747.0,7.0,13.0,0.0,,False,,Normal
GUJARAT,NARMADA,08-12-2,,,,,,,,,5102500.0,19.0,120.0,0.0,4316357.0,37.0,65.0,0.0,,False,,Normal
GUJARAT,NARMADA,09-12-2,,,,,,,,,5497543.0,12.0,127.0,0.0,5892677.0,83.0,145.0,0.0,,False,,Normal
GUJARAT,NARMADA,10-12-2,,,,,,,,,8247241.0,61.0,203.0,0.0,6677784.0,66.0,102.0,0.0,,False,,Normal
GUJARAT,NARMADA,11-12-2,,,,,,,,,6285844.0,27.0,130.0,0.0,3536577.0,54.0,93.0,0.0,,False,,Normal
GUJARAT,NARMADA,12-12-2,,,,,,,,,4715417.0,9.0,77.0,0.0,3140922.0,36.0,116.0,0.0,,False,,Normal
GUJARAT,NARMADA,13-12-2,,,,,,,,,8248060.0,3.0,79.0,0.0,7069841.0,49.0,65.0,0.0,,False,,Normal
GUJARAT,NARMADA,14-09-2,,,,,,,,,784260.0,1.0,3.0,0.0,3924953.0,8.0,8.0,0.0,,False,,Normal
GUJARAT,NARMADA,14-12-2,,,,,,,,,5499460.0,4.0,22.0,0.0,3929008.0,13.0,28.0,0.0,,False,,Normal
GUJARAT,NARMADA,16-12-2,,,,,,,,,5892448.0,20.0,135.0,0.0,3926919.0,47.0,100.0,0.0,,False,,Normal
GUJARAT,NARMADA,17-12-2,,,,,,,,,6281680.0,17.0,143.0,0.0,3140982.0,50.0,83.0,0.0,,False,,Normal
GUJARAT,NARMADA,18-12-2,,,,,,,,,7069913.0,14.0,156.0,0.0,3533837.0,64.0,101.0,0.0,,False,,Normal
GUJARAT,NARMADA,19-12-2,,,,,,,,,6283738.0,18.0,176.0,0.0,5497619.0,75.0,138.0,0.0,,False,,Normal
GUJARAT,NARMADA,20-11-2,,,,,,,,,3927072.0,10.0,74.0,0.0,2354602.0,24.0,43.0,0.0,,False,,Normal
GUJARAT,NARMADA,20-12-2,,,,,,,,,4318203.0,10.0,52.0,0.0,6283924.0,50.0,90.0,0.0,,False,,Normal
GUJARAT,NARMADA,21-11-2,,,,,,,,,2749672.0,1.0,48.0,0.0,5496453.0,46.0,116.0,0.0,,False,,Normal
GUJARAT,NARMADA,22-11-2,,,,,,,,,3537965.0,13.0,30.0,0.0,5106363.0,30.0,63.0,0.0,,False,,Normal
GUJARAT,NARMADA,23-10-2,,,,,,,,,1179346.0,2.0,2.0,0.0,1568522.0,0.0,4.0,0.0,,False,,Normal
GUJARAT,NARMADA,23-11-2,,,,,,,,,393151.0,0.0,1.0,0.0,1961683.0,3.0,11.0,0.0,,False,,Normal
GUJARAT,NARMADA,24-11-2,,,,,,,,,4711234.0,16.0,72.0,0.0,9426640.0,80.0,187.0,0.0,,False,,Normal
GUJARAT,NARMADA,26-11-2,,,,,,,,,4713268.0,8.0,85.0,0.0,7071683.0,115.0,184.0,0.0,,False,,Normal
GUJARAT,NARMADA,27-10-2,,,,,,,,,3533957.0,2.0,15.0,0.0,3142928.0,37.0,83.0,0.0,,False,,Normal
GUJARAT,NARMADA,27-11-2,,,,,,,,,5106383.0,24.0,125.0,0.0,7856039.0,116.0,281.0,0.0,,False,,Normal
GUJARAT,NARMADA,28-10-2,,,,,,,,,4320118.0,11.0,79.0,0.0,3140793.0,43.0,104.0,0.0,,False,,Normal
GUJARAT,NARMADA,28-11-2,,,,,,,,,4713248.0,17.0,135.0,0.0,4321923.0,61.0,156.0,0.0,,False,,Normal
GUJARAT,NARMADA,29-11-2,,,,,,,,,4324193.0,6.0,60.0,0.0,7067864.0,84.0,150.0,0.0,,False,,Normal
GUJARAT,NARMADA,30-11-2,,,,,,,,,1963495.0,0.0,10.0,0.0,3925182.0,0.0,15.0,0.0,,False,,Normal
GUJARAT,NAVSARI,01-03-2,,,,,,,,,13872429.0,2208.0,6174.0,0.0,10306697.0,1452.0,1655.0,0.0,,False,,Normal
GUJARAT,NAVSARI,01-12-2,,,,,,,,,15458271.0,24.0,279.0,0.0,22990196.0,204.0,221.0,0.0,,False,,Normal
GUJARAT,NAVSARI,02-12-2,,,,,,,,,15458080.0,15.0,228.0,0.0,13080213.0,114.0,75.0,0.0,,False,,Normal
GUJARAT,NAVSARI,03-12-2,,,,,,,,,20612771.0,32.0,357.0,0.0,6343353.0,47.0,58.0,0.0,,False,,Normal
GUJARAT,NAVSARI,04-11-2,,,,,,,,,7532218.0,29.0,115.0,0.0,7926411.0,42.0,94.0,0.0,,False,,Normal
GUJARAT,NAVSARI,04-12-2,,,,,,,,,14667290.0,33.0,247.0,0.0,15458865.0,272.0,150.0,0.0,,False,,Normal
GUJARAT,NAVSARI,05-12-2,,,,,,,,,18230509.0,19.0,221.0,0.0,17442091.0,204.0,168.0,0.0,,False,,Normal
GUJARAT,NAVSARI,06-12-2,,,,,,,,,18235320.0,33.0,256.0,0.0,13081191.0,68.0,61.0,0.0,,False,,Normal
GUJARAT,NAVSARI,07-09-2,,,,,,,,,3171550.0,2.0,14.0,0.0,5550391.0,4.0,26.0,0.0,,False,,Normal
GUJARAT,NAVSARI,07-12-2,,,,,,,,,12685107.0,5.0,64.0,0.0,10702706.0,11.0,35.0,0.0,,False,,Normal
GUJARAT,NAVSARI,08-12-2,,,,,,,,,16252807.0,23.0,232.0,0.0,16647683.0,72.0,107.0,0.0,,False,,Normal
GUJARAT,NAVSARI,09-12-2,,,,,,,,,16252629.0,13.0,230.0,0.0,16646100.0,158.0,135.0,0.0,,False,,Normal
GUJARAT,NAVSARI,10-12-2,,,,,,,,,22198692.0,28.0,323.0,0.0,21009609.0,203.0,201.0,0.0,,False,,Normal
GUJARAT,NAVSARI,11-12-2,,,,,,,,,22199080.0,23.0,276.0,0.0,14272040.0,146.0,102.0,0.0,,False,,Normal
GUJARAT,NAVSARI,12-12-2,,,,,,,,,18234582.0,20.0,201.0,0.0,11495778.0,34.0,46.0,0.0,,False,,Normal
GUJARAT,NAVSARI,13-12-2,,,,,,,,,17442761.0,20.0,150.0,0.0,11496008.0,68.0,45.0,0.0,,False,,Normal
GUJARAT,NAVSARI,14-09-2,,,,,,,,,2378952.0,1.0,13.0,0.0,9514076.0,2.0,40.0,0.0,,False,,Normal
GUJARAT,NAVSARI,14-12-2,,,,,,,,,17837660.0,15.0,108.0,0.0,12286006.0,42.0,37.0,0.0,,False,,Normal
GUJARAT,NAVSARI,16-12-2,,,,,,,,,18232933.0,39.0,317.0,0.0,16649348.0,134.0,155.0,0.0,,False,,Normal
GUJARAT,NAVSARI,17-12-2,,,,,,,,,17441829.0,38.0,253.0,0.0,14269716.0,217.0,173.0,0.0,,False,,Normal
GUJARAT,NAVSARI,18-12-2,,,,,,,,,19422416.0,48.0,285.0,0.0,11493688.0,75.0,68.0,0.0,,False,,Normal
GUJARAT,NAVSARI,19-12-2,,,,,,,,,21405782.0,49.0,437.0,0.0,11495597.0,82.0,106.0,0.0,,False,,Normal
GUJARAT,NAVSARI,20-11-2,,,,,,,,,12684994.0,22.0,239.0,0.0,12684681.0,250.0,113.0,0.0,,False,,Normal
GUJARAT,NAVSARI,20-12-2,,,,,,,,,20216620.0,38.0,194.0,0.0,9117121.0,132.0,75.0,0.0,,False,,Normal
GUJARAT,NAVSARI,21-11-2,,,,,,,,,11098794.0,17.0,103.0,0.0,13477914.0,218.0,109.0,0.0,,False,,Normal
GUJARAT,NAVSARI,22-11-2,,,,,,,,,7532032.0,5.0,51.0,0.0,9514061.0,96.0,53.0,0.0,,False,,Normal
GUJARAT,NAVSARI,23-11-2,,,,,,,,,5548882.0,3.0,25.0,0.0,4359781.0,4.0,17.0,0.0,,False,,Normal
GUJARAT,NAVSARI,24-11-2,,,,,,,,,17442133.0,38.0,266.0,0.0,21802459.0,477.0,236.0,0.0,,False,,Normal
GUJARAT,NAVSARI,26-11-2,,,,,,,,,12288716.0,28.0,213.0,0.0,21802173.0,247.0,163.0,0.0,,False,,Normal
GUJARAT,NAVSARI,27-11-2,,,,,,,,,14666969.0,24.0,263.0,0.0,20612000.0,284.0,191.0,0.0,,False,,Normal
GUJARAT,NAVSARI,28-11-2,,,,,,,,,15061596.0,25.0,295.0,0.0,13079271.0,96.0,142.0,0.0,,False,,Normal
GUJARAT,NAVSARI,29-11-2,,,,,,,,,14269961.0,25.0,147.0,0.0,16252269.0,114.0,54.0,0.0,,False,,Normal
GUJARAT,NAVSARI,30-11-2,,,,,,,,,5153521.0,1.0,25.0,0.0,5550211.0,1.0,25.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,01-01-2,,,,,,,,,1945931.0,0.0,7.0,0.0,2335631.0,0.0,9.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,01-11-2,,,,,,,,,1556921.0,0.0,8.0,0.0,3501673.0,0.0,10.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,01-12-2,,,,,,,,,1167531.0,0.0,6.0,0.0,1556801.0,0.0,5.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,02-12-2,,,,,,,,,1556284.0,0.0,7.0,0.0,2335112.0,0.0,12.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,03-12-2,,,,,,,,,3112905.0,1.0,7.0,0.0,,,,,,False,,Normal
GUJARAT,PANCH MAHALS,04-11-2,,,,,,,,,389001.0,0.0,4.0,0.0,1946161.0,1.0,7.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,04-12-2,,,,,,,,,778002.0,0.0,4.0,0.0,2334481.0,0.0,8.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,05-09-2,,,,,,,,,389001.0,1.0,0.0,0.0,389001.0,1.0,0.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,05-12-2,,,,,,,,,1946241.0,0.0,8.0,0.0,1945956.0,0.0,7.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,06-11-2,,,,,,,,,1167461.0,0.0,4.0,0.0,1167341.0,0.0,3.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,06-12-2,,,,,,,,,1943872.0,0.0,5.0,0.0,2724090.0,0.0,9.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,07-11-2,,,,,,,,,1167681.0,0.0,6.0,0.0,2723194.0,1.0,9.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,07-12-2,,,,,,,,,778002.0,0.0,2.0,0.0,1167701.0,0.0,3.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,08-12-2,,,,,,,,,3502957.0,2.0,9.0,0.0,3114210.0,0.0,10.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,09-09-2,,,,,,,,,778351.0,0.0,5.0,0.0,1556643.0,0.0,4.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,09-12-2,,,,,,,,,1556234.0,0.0,5.0,0.0,3501783.0,1.0,10.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,10-11-2,,,,,,,,,389350.0,0.0,1.0,0.0,1557100.0,1.0,3.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,10-12-2,,,,,,,,,3892162.0,0.0,12.0,0.0,1946201.0,0.0,7.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,11-09-2,,,,,,,,,389001.0,0.0,3.0,0.0,778680.0,0.0,3.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,11-11-2,,,,,,,,,1167681.0,0.0,4.0,0.0,1945552.0,2.0,3.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,11-12-2,,,,,,,,,3113497.0,0.0,11.0,0.0,3502547.0,0.0,9.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,12-09-2,,,,,,,,,1556732.0,0.0,10.0,0.0,2724517.0,0.0,8.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,12-12-2,,,,,,,,,1556591.0,0.0,5.0,0.0,1556242.0,2.0,6.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,13-09-2,,,,,,,,,778660.0,0.0,2.0,0.0,1167790.0,0.0,3.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,13-10-2,,,,,,,,,389350.0,0.0,1.0,0.0,1166944.0,0.0,4.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,13-12-2,,,,,,,,,1556641.0,0.0,4.0,0.0,2335150.0,0.0,6.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,14-12-2,,,,,,,,,1556931.0,0.0,4.0,0.0,1556702.0,0.0,6.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,15-09-2,,,,,,,,,778002.0,0.0,4.0,0.0,1556382.0,0.0,6.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,15-10-2,,,,,,,,,1167521.0,1.0,7.0,0.0,2721562.0,0.0,9.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,16-09-2,,,,,,,,,389330.0,0.0,1.0,0.0,2724746.0,0.0,8.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,16-10-2,,,,,,,,,1555931.0,3.0,3.0,0.0,1945321.0,1.0,6.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,16-11-2,,,,,,,,,389001.0,0.0,1.0,0.0,777923.0,0.0,2.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,16-12-2,,,,,,,,,1946031.0,0.0,8.0,0.0,1555850.0,0.0,8.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,17-09-2,,,,,,,,,389001.0,0.0,3.0,0.0,1166501.0,0.0,6.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,17-12-2,,,,,,,,,1556576.0,0.0,6.0,0.0,1946450.0,4.0,1.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,18-09-2,,,,,,,,,389001.0,0.0,2.0,0.0,1167232.0,0.0,3.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,18-11-2,,,,,,,,,1167581.0,0.0,4.0,0.0,778321.0,0.0,3.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,18-12-2,,,,,,,,,3113692.0,0.0,10.0,0.0,778570.0,0.0,2.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,19-12-2,,,,,,,,,1557021.0,0.0,4.0,0.0,2723522.0,0.0,8.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,20-11-2,,,,,,,,,778331.0,0.0,3.0,0.0,1557011.0,0.0,5.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,20-12-2,,,,,,,,,1945941.0,0.0,6.0,0.0,1166501.0,1.0,3.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,21-11-2,,,,,,,,,1166824.0,0.0,4.0,0.0,2333957.0,0.0,6.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,21-12-2,,,,,,,,,778351.0,0.0,2.0,0.0,389350.0,0.0,1.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,22-11-2,,,,,,,,,1167493.0,1.0,2.0,0.0,1556723.0,1.0,3.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,23-11-2,,,,,,,,,389350.0,0.0,1.0,0.0,389350.0,0.0,1.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,24-11-2,,,,,,,,,1167671.0,0.0,7.0,0.0,1946131.0,1.0,6.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,25-10-2,,,,,,,,,389350.0,0.0,1.0,0.0,1946361.0,0.0,8.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,25-11-2,,,,,,,,,1945624.0,0.0,9.0,0.0,2334854.0,0.0,6.0,0.0,,False,,Normal
GUJARAT,PANCH MAHALS,26-10-2,,,,,,,,,389001.0,0.0,1.0,0.0,,,,,,False,,Normal
